lat,lon,depth
45.191406,12.417969,-22.644064
45.191406,12.425781,-23.164345
45.191406,12.433594,-23.859957
45.191406,12.441406,-24.807467
45.191406,12.449219,-25.147654
45.191406,12.457031,-25.279108
45.191406,12.464844,-25.247152
45.191406,12.472656,-25.17928
45.191406,12.480469,-25.126028
45.191406,12.488281,-25.028545
45.191406,12.496094,-24.94679
45.191406,12.503906,-25.365417
45.191406,12.511719,-26.086754
45.191406,12.519531,-26.512495
45.191406,12.527344,-26.678732
45.191406,12.535156,-26.71675
45.191406,12.542969,-26.647429
45.191406,12.550781,-26.495571
45.191406,12.558594,-26.264803
45.191406,12.566406,-25.98099
45.191406,12.574219,-25.571411
45.191406,12.582031,-25.476915
45.191406,12.589844,-25.797379
45.191406,12.597656,-26.041729
45.191406,12.605469,-25.990335
45.191406,12.613281,-25.85139
45.191406,12.621094,-25.66833
45.191406,12.628906,-25.529585
45.191406,12.636719,-25.465313
45.191406,12.644531,-25.523632
45.191406,12.652344,-25.821114
45.191406,12.660156,-26.13342
45.191406,12.667969,-26.556534
45.191406,12.675781,-26.880436
45.191406,12.683594,-27.071959
45.191406,12.691406,-27.198954
45.19922,12.222656,0.0
45.19922,12.230469,0.0
45.19922,12.238281,0.0
45.19922,12.246094,0.0
45.19922,12.253906,0.0
45.19922,12.261719,0.0
45.19922,12.269531,0.0
45.19922,12.277344,0.0
45.19922,12.285156,0.0
45.19922,12.292969,0.0
45.19922,12.300781,-0.10954169
45.19922,12.308594,-2.6641173
45.19922,12.316406,-5.7835484
45.19922,12.324219,-8.951142
45.19922,12.332031,-11.595818
45.19922,12.339844,-13.840501
45.19922,12.347656,-14.698342
45.19922,12.355469,-15.060311
45.19922,12.363281,-16.36704
45.19922,12.371094,-17.778208
45.19922,12.378906,-18.870623
45.19922,12.386719,-19.926294
45.19922,12.394531,-20.841993
45.19922,12.402344,-21.677162
45.19922,12.410156,-22.273079
45.19922,12.417969,-22.67144
45.19922,12.425781,-23.092236
45.19922,12.433594,-23.495354
45.19922,12.441406,-24.035982
45.19922,12.449219,-24.877253
45.19922,12.457031,-25.2537
45.19922,12.464844,-25.145756
45.19922,12.472656,-25.049726
45.19922,12.480469,-25.082777
45.19922,12.488281,-25.089361
45.19922,12.496094,-25.03843
45.19922,12.503906,-24.946636
45.19922,12.511719,-25.192938
45.19922,12.519531,-25.972197
45.19922,12.527344,-26.483639
45.19922,12.535156,-26.75582
45.19922,12.542969,-26.82029
45.19922,12.550781,-26.761024
45.19922,12.558594,-26.644564
45.19922,12.566406,-26.493755
45.19922,12.574219,-26.314554
45.19922,12.582031,-26.23804
45.19922,12.589844,-26.497877
45.19922,12.597656,-26.970669
45.19922,12.605469,-27.080055
45.19922,12.613281,-26.887081
45.19922,12.621094,-26.729307
45.19922,12.628906,-26.495434
45.19922,12.636719,-26.168343
45.19922,12.644531,-25.951195
45.19922,12.652344,-25.971724
45.19922,12.660156,-26.228786
45.19922,12.667969,-26.74337
45.19922,12.675781,-26.959856
45.19922,12.683594,-27.054876
45.19922,12.691406,-27.132265
45.20703,12.222656,0.0
45.20703,12.230469,0.0
45.20703,12.238281,0.0
45.20703,12.246094,0.0
45.20703,12.253906,0.0
45.20703,12.261719,0.0
45.20703,12.269531,0.0
45.20703,12.277344,0.0
45.20703,12.285156,0.0
45.20703,12.292969,0.0
45.20703,12.300781,-0.23615184
45.20703,12.308594,-3.64891
45.20703,12.316406,-7.1684184
45.20703,12.324219,-10.136776
45.20703,12.332031,-12.4457445
45.20703,12.339844,-14.174681
45.20703,12.347656,-14.770323
45.20703,12.355469,-15.054178
45.20703,12.363281,-16.21565
45.20703,12.371094,-17.594213
45.20703,12.378906,-18.724382
45.20703,12.386719,-19.658298
45.20703,12.394531,-20.501003
45.20703,12.402344,-21.346064
45.20703,12.410156,-22.114727
45.20703,12.417969,-22.551735
45.20703,12.425781,-22.903906
45.20703,12.433594,-23.142408
45.20703,12.441406,-23.419796
45.20703,12.449219,-23.721777
45.20703,12.457031,-24.240389
45.20703,12.464844,-24.559696
45.20703,12.472656,-24.750902
45.20703,12.480469,-24.95466
45.20703,12.488281,-25.061539
45.20703,12.496094,-25.155884
45.20703,12.503906,-25.100677
45.20703,12.511719,-24.928337
45.20703,12.519531,-25.047932
45.20703,12.527344,-25.695423
45.20703,12.535156,-26.388102
45.20703,12.542969,-26.680527
45.20703,12.550781,-26.735378
45.20703,12.558594,-26.69445
45.20703,12.566406,-26.604439
45.20703,12.574219,-26.508799
45.20703,12.582031,-26.49326
45.20703,12.589844,-26.676554
45.20703,12.597656,-27.021828
45.20703,12.605469,-27.218676
45.20703,12.613281,-27.190565
45.20703,12.621094,-27.17289
45.20703,12.628906,-27.209421
45.20703,12.636719,-27.265818
45.20703,12.644531,-27.20545
45.20703,12.652344,-27.104792
45.20703,12.660156,-27.05535
45.20703,12.667969,-27.095995
45.20703,12.675781,-27.082775
45.20703,12.683594,-27.07489
45.20703,12.691406,-27.095694
45.214844,12.222656,0.0
45.214844,12.230469,0.0
45.214844,12.238281,0.0
45.214844,12.246094,0.0
45.214844,12.253906,0.0
45.214844,12.261719,0.0
45.214844,12.269531,0.0
45.214844,12.277344,0.0
45.214844,12.285156,0.0
45.214844,12.292969,0.0
45.214844,12.300781,-0.1560566
45.214844,12.308594,-4.3363104
45.214844,12.316406,-7.334827
45.214844,12.324219,-10.254559
45.214844,12.332031,-12.937793
45.214844,12.339844,-14.876613
45.214844,12.347656,-15.139757
45.214844,12.355469,-15.078314
45.214844,12.363281,-16.134981
45.214844,12.371094,-17.424557
45.214844,12.378906,-18.504963
45.214844,12.386719,-19.428453
45.214844,12.394531,-20.223526
45.214844,12.402344,-20.971754
45.214844,12.410156,-21.738138
45.214844,12.417969,-22.268404
45.214844,12.425781,-22.564081
45.214844,12.433594,-22.740025
45.214844,12.441406,-22.829165
45.214844,12.449219,-22.75077
45.214844,12.457031,-23.044205
45.214844,12.464844,-23.627747
45.214844,12.472656,-24.07213
45.214844,12.480469,-24.353893
45.214844,12.488281,-24.571115
45.214844,12.496094,-24.94551
45.214844,12.503906,-25.218622
45.214844,12.511719,-25.033735
45.214844,12.519531,-24.823536
45.214844,12.527344,-24.81325
45.214844,12.535156,-25.154448
45.214844,12.542969,-25.977095
45.214844,12.550781,-26.404085
45.214844,12.558594,-26.548782
45.214844,12.566406,-26.535015
45.214844,12.574219,-26.476032
45.214844,12.582031,-26.43429
45.214844,12.589844,-26.448586
45.214844,12.597656,-26.552544
45.214844,12.605469,-26.777786
45.214844,12.613281,-26.902618
45.214844,12.621094,-26.98428
